timestamp,camera,t0_capture,t1_encode_start,t2_encode_end,t3_pyo3,t4_agg,t5_ui,total_latency_ms
2026-09-19 17:11:22.545,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818082.515,1789818082.526,1789818082.529,1789818082.532,1789818082.533,1789818082.545,30.18
2026-09-19 17:11:22.610,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818082.594,1789818082.598,1789818082.601,1789818082.603,1789818082.603,1789818082.610,15.64
2026-09-19 17:11:22.680,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818082.659,1789818082.665,1789818082.670,1789818082.675,1789818082.675,1789818082.681,21.38
2026-09-19 17:11:22.750,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818082.722,1789818082.732,1789818082.735,1789818082.740,1789818082.740,1789818082.751,29.05
2026-09-19 17:11:22.812,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818082.792,1789818082.799,1789818082.802,1789818082.805,1789818082.806,1789818082.813,20.84
2026-09-19 17:11:22.882,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818082.856,1789818082.866,1789818082.870,1789818082.877,1789818082.877,1789818082.883,27.05
2026-09-19 17:11:22.952,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818082.909,1789818082.933,1789818082.937,1789818082.943,1789818082.943,1789818082.953,44.00
2026-09-19 17:11:23.013,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818082.985,1789818083.000,1789818083.004,1789818083.007,1789818083.007,1789818083.014,28.84
2026-09-19 17:11:23.084,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818083.043,1789818083.067,1789818083.070,1789818083.073,1789818083.073,1789818083.084,40.64
2026-09-19 17:11:23.151,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818083.129,1789818083.133,1789818083.138,1789818083.145,1789818083.145,1789818083.151,22.42
2026-09-19 17:11:23.218,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818083.190,1789818083.200,1789818083.205,1789818083.210,1789818083.210,1789818083.219,28.60
2026-09-19 17:11:23.286,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818083.245,1789818083.267,1789818083.271,1789818083.276,1789818083.276,1789818083.287,42.22
2026-09-19 17:11:23.380,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818083.361,1789818083.365,1789818083.369,1789818083.374,1789818083.374,1789818083.381,20.21
2026-09-19 17:11:23.448,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818083.428,1789818083.432,1789818083.436,1789818083.439,1789818083.439,1789818083.449,20.42
2026-09-19 17:11:23.512,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818083.493,1789818083.499,1789818083.503,1789818083.505,1789818083.505,1789818083.513,19.88
2026-09-19 17:11:23.582,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818083.558,1789818083.566,1789818083.571,1789818083.576,1789818083.576,1789818083.583,24.98
2026-09-19 17:11:23.654,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818083.623,1789818083.633,1789818083.636,1789818083.642,1789818083.642,1789818083.655,31.14
2026-09-19 17:11:23.713,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818083.697,1789818083.700,1789818083.703,1789818083.707,1789818083.707,1789818083.713,16.78
2026-09-19 17:11:23.781,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818083.756,1789818083.767,1789818083.771,1789818083.773,1789818083.773,1789818083.781,25.30
2026-09-19 17:11:23.847,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818083.811,1789818083.834,1789818083.837,1789818083.840,1789818083.840,1789818083.848,36.33
2026-09-19 17:11:23.916,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818083.889,1789818083.901,1789818083.906,1789818083.910,1789818083.911,1789818083.917,27.72
2026-09-19 17:11:23.988,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818083.949,1789818083.968,1789818083.971,1789818083.976,1789818083.976,1789818083.989,39.60
2026-09-19 17:11:24.048,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818084.024,1789818084.035,1789818084.038,1789818084.042,1789818084.042,1789818084.048,24.65
2026-09-19 17:11:24.118,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818084.091,1789818084.101,1789818084.107,1789818084.113,1789818084.113,1789818084.119,27.90
2026-09-19 17:11:24.184,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818084.151,1789818084.168,1789818084.172,1789818084.178,1789818084.178,1789818084.184,33.67
2026-09-19 17:11:24.249,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818084.220,1789818084.235,1789818084.239,1789818084.243,1789818084.243,1789818084.250,29.71
2026-09-19 17:11:24.348,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818084.324,1789818084.328,1789818084.332,1789818084.335,1789818084.335,1789818084.349,24.51
2026-09-19 17:11:24.413,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818084.392,1789818084.395,1789818084.398,1789818084.406,1789818084.406,1789818084.414,21.89
2026-09-19 17:11:24.480,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818084.461,1789818084.462,1789818084.467,1789818084.472,1789818084.472,1789818084.480,19.38
2026-09-19 17:11:24.565,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818084.540,1789818084.544,1789818084.548,1789818084.553,1789818084.553,1789818084.566,25.31
2026-09-19 17:11:24.635,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818084.588,1789818084.622,1789818084.625,1789818084.629,1789818084.629,1789818084.636,47.40
2026-09-19 17:11:24.714,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818084.698,1789818084.699,1789818084.702,1789818084.706,1789818084.706,1789818084.714,16.41
2026-09-19 17:11:24.784,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818084.757,1789818084.766,1789818084.769,1789818084.772,1789818084.772,1789818084.785,27.65
2026-09-19 17:11:24.849,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818084.824,1789818084.832,1789818084.836,1789818084.842,1789818084.842,1789818084.849,25.47
2026-09-19 17:11:24.914,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818084.880,1789818084.899,1789818084.904,1789818084.907,1789818084.907,1789818084.915,34.66
2026-09-19 17:11:24.985,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818084.953,1789818084.967,1789818084.970,1789818084.972,1789818084.973,1789818084.986,32.42
2026-09-19 17:11:25.049,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818085.012,1789818085.033,1789818085.037,1789818085.043,1789818085.043,1789818085.049,37.60
2026-09-19 17:11:25.115,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818085.096,1789818085.100,1789818085.105,1789818085.108,1789818085.108,1789818085.116,20.04
2026-09-19 17:11:25.224,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818085.203,1789818085.203,1789818085.207,1789818085.212,1789818085.212,1789818085.224,21.58
2026-09-19 17:11:25.285,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818085.266,1789818085.270,1789818085.274,1789818085.279,1789818085.279,1789818085.285,19.18
2026-09-19 17:11:25.350,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818085.315,1789818085.337,1789818085.342,1789818085.344,1789818085.344,1789818085.351,35.67
2026-09-19 17:11:25.431,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818085.410,1789818085.414,1789818085.417,1789818085.420,1789818085.420,1789818085.432,21.99
2026-09-19 17:11:25.509,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818085.482,1789818085.491,1789818085.496,1789818085.502,1789818085.502,1789818085.510,27.99
2026-09-19 17:11:25.578,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818085.559,1789818085.563,1789818085.567,1789818085.572,1789818085.572,1789818085.579,19.85
2026-09-19 17:11:25.677,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818085.652,1789818085.656,1789818085.660,1789818085.664,1789818085.664,1789818085.677,25.38
2026-09-19 17:11:25.746,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818085.733,1789818085.733,1789818085.736,1789818085.739,1789818085.740,1789818085.746,13.05
2026-09-19 17:11:25.816,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818085.787,1789818085.800,1789818085.805,1789818085.810,1789818085.810,1789818085.817,29.97
2026-09-19 17:11:25.902,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818085.881,1789818085.883,1789818085.886,1789818085.892,1789818085.892,1789818085.902,21.71
2026-09-19 17:11:25.963,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818085.941,1789818085.949,1789818085.953,1789818085.956,1789818085.956,1789818085.964,22.49
2026-09-19 17:11:26.036,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818085.999,1789818086.016,1789818086.020,1789818086.023,1789818086.023,1789818086.036,36.64
2026-09-19 17:11:26.099,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818086.075,1789818086.084,1789818086.087,1789818086.093,1789818086.094,1789818086.100,25.06
2026-09-19 17:11:26.178,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818086.158,1789818086.161,1789818086.165,1789818086.170,1789818086.170,1789818086.178,19.96
2026-09-19 17:11:26.257,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818086.235,1789818086.238,1789818086.241,1789818086.247,1789818086.247,1789818086.258,22.46
2026-09-19 17:11:26.318,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818086.303,1789818086.305,1789818086.308,1789818086.312,1789818086.312,1789818086.318,14.77
2026-09-19 17:11:26.389,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818086.372,1789818086.377,1789818086.380,1789818086.384,1789818086.384,1789818086.390,17.63
2026-09-19 17:11:26.464,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818086.436,1789818086.444,1789818086.448,1789818086.454,1789818086.454,1789818086.464,27.82
2026-09-19 17:11:26.525,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818086.504,1789818086.511,1789818086.514,1789818086.519,1789818086.519,1789818086.526,21.95
2026-09-19 17:11:26.595,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818086.566,1789818086.578,1789818086.582,1789818086.584,1789818086.585,1789818086.596,29.58
2026-09-19 17:11:26.668,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818086.654,1789818086.655,1789818086.658,1789818086.660,1789818086.660,1789818086.668,14.33
2026-09-19 17:11:26.737,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818086.708,1789818086.722,1789818086.727,1789818086.730,1789818086.730,1789818086.738,29.55
2026-09-19 17:11:26.807,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818086.779,1789818086.789,1789818086.793,1789818086.796,1789818086.796,1789818086.808,29.37
2026-09-19 17:11:26.873,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818086.846,1789818086.861,1789818086.865,1789818086.866,1789818086.866,1789818086.873,27.30
2026-09-19 17:11:26.951,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818086.923,1789818086.933,1789818086.938,1789818086.942,1789818086.942,1789818086.952,28.76
2026-09-19 17:11:27.019,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818086.989,1789818087.000,1789818087.004,1789818087.008,1789818087.008,1789818087.020,30.72
2026-09-19 17:11:27.079,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818087.048,1789818087.067,1789818087.071,1789818087.074,1789818087.074,1789818087.080,31.78
2026-09-19 17:11:27.179,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818087.160,1789818087.165,1789818087.168,1789818087.172,1789818087.173,1789818087.179,19.66
2026-09-19 17:11:27.249,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818087.215,1789818087.231,1789818087.235,1789818087.239,1789818087.239,1789818087.250,34.30
2026-09-19 17:11:27.314,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818087.286,1789818087.298,1789818087.302,1789818087.305,1789818087.305,1789818087.315,28.36
2026-09-19 17:11:27.382,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818087.360,1789818087.365,1789818087.370,1789818087.376,1789818087.376,1789818087.383,22.67
2026-09-19 17:11:27.463,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818087.438,1789818087.442,1789818087.447,1789818087.451,1789818087.451,1789818087.463,25.73
2026-09-19 17:11:27.522,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818087.493,1789818087.509,1789818087.513,1789818087.516,1789818087.516,1789818087.522,29.33
2026-09-19 17:11:27.593,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818087.560,1789818087.577,1789818087.580,1789818087.582,1789818087.582,1789818087.594,33.29
2026-09-19 17:11:27.669,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818087.648,1789818087.649,1789818087.653,1789818087.659,1789818087.659,1789818087.669,21.04
2026-09-19 17:11:27.732,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818087.714,1789818087.716,1789818087.721,1789818087.726,1789818087.726,1789818087.732,18.74
2026-09-19 17:11:27.813,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818087.788,1789818087.793,1789818087.797,1789818087.803,1789818087.803,1789818087.814,25.54
2026-09-19 17:11:27.875,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818087.857,1789818087.860,1789818087.864,1789818087.868,1789818087.869,1789818087.876,18.49
2026-09-19 17:11:27.943,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818087.915,1789818087.927,1789818087.932,1789818087.935,1789818087.935,1789818087.943,28.46
2026-09-19 17:11:28.007,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818087.987,1789818087.994,1789818087.997,1789818088.001,1789818088.001,1789818088.008,20.76
2026-09-19 17:11:28.077,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818088.046,1789818088.061,1789818088.065,1789818088.068,1789818088.068,1789818088.078,31.33
2026-09-19 17:11:28.173,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818088.149,1789818088.153,1789818088.156,1789818088.160,1789818088.160,1789818088.173,24.56
2026-09-19 17:11:28.247,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818088.232,1789818088.236,1789818088.240,1789818088.242,1789818088.242,1789818088.248,15.64
2026-09-19 17:11:28.318,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818088.289,1789818088.303,1789818088.307,1789818088.308,1789818088.308,1789818088.318,29.57
2026-09-19 17:11:28.380,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818088.357,1789818088.370,1789818088.373,1789818088.375,1789818088.375,1789818088.380,23.18
2026-09-19 17:11:28.455,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818088.418,1789818088.437,1789818088.442,1789818088.445,1789818088.445,1789818088.455,36.75
2026-09-19 17:11:28.525,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818088.480,1789818088.504,1789818088.507,1789818088.511,1789818088.512,1789818088.525,45.36
2026-09-19 17:11:28.583,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818088.560,1789818088.571,1789818088.574,1789818088.577,1789818088.577,1789818088.584,23.95
2026-09-19 17:11:28.679,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818088.657,1789818088.660,1789818088.664,1789818088.667,1789818088.667,1789818088.680,22.54
2026-09-19 17:11:28.749,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818088.725,1789818088.732,1789818088.737,1789818088.743,1789818088.743,1789818088.750,24.85
2026-09-19 17:11:28.815,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818088.790,1789818088.799,1789818088.805,1789818088.809,1789818088.809,1789818088.816,25.10
2026-09-19 17:11:28.885,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818088.860,1789818088.866,1789818088.870,1789818088.876,1789818088.876,1789818088.886,26.27
2026-09-19 17:11:28.963,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818088.946,1789818088.949,1789818088.952,1789818088.957,1789818088.957,1789818088.963,17.67
2026-09-19 17:11:29.040,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818089.022,1789818089.026,1789818089.030,1789818089.033,1789818089.033,1789818089.041,18.71
2026-09-19 17:11:29.111,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818089.091,1789818089.093,1789818089.097,1789818089.098,1789818089.098,1789818089.112,20.78
2026-09-19 17:11:29.162,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818089.143,1789818089.147,1789818089.151,1789818089.157,1789818089.157,1789818089.163,20.01
2026-09-19 17:11:29.242,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818089.220,1789818089.224,1789818089.227,1789818089.229,1789818089.229,1789818089.243,22.77
2026-09-19 17:11:29.293,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818089.269,1789818089.273,1789818089.276,1789818089.283,1789818089.283,1789818089.293,24.60
2026-09-19 17:11:29.362,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818089.311,1789818089.340,1789818089.343,1789818089.349,1789818089.349,1789818089.362,50.90
2026-09-19 17:11:29.425,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818089.378,1789818089.407,1789818089.410,1789818089.415,1789818089.415,1789818089.426,47.33
2026-09-19 17:11:29.487,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818089.461,1789818089.473,1789818089.478,1789818089.480,1789818089.480,1789818089.487,25.92
2026-09-19 17:11:29.559,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818089.513,1789818089.540,1789818089.544,1789818089.547,1789818089.547,1789818089.560,46.72
2026-09-19 17:11:29.618,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818089.578,1789818089.607,1789818089.611,1789818089.612,1789818089.612,1789818089.618,39.94
2026-09-19 17:11:29.715,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818089.696,1789818089.700,1789818089.703,1789818089.709,1789818089.709,1789818089.715,18.61
2026-09-19 17:11:29.785,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818089.754,1789818089.767,1789818089.770,1789818089.775,1789818089.775,1789818089.785,30.77
2026-09-19 17:11:29.855,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818089.837,1789818089.839,1789818089.843,1789818089.847,1789818089.847,1789818089.855,18.76
2026-09-19 17:11:29.924,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818089.892,1789818089.906,1789818089.910,1789818089.913,1789818089.913,1789818089.924,31.80
2026-09-19 17:11:29.989,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818089.956,1789818089.973,1789818089.976,1789818089.979,1789818089.979,1789818089.989,33.41
2026-09-19 17:11:30.052,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818090.021,1789818090.040,1789818090.043,1789818090.046,1789818090.046,1789818090.053,31.38
2026-09-19 17:11:30.124,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818090.083,1789818090.107,1789818090.111,1789818090.117,1789818090.117,1789818090.125,41.61
2026-09-19 17:11:30.236,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818090.213,1789818090.215,1789818090.219,1789818090.225,1789818090.225,1789818090.236,23.54
2026-09-19 17:11:30.310,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818090.287,1789818090.292,1789818090.296,1789818090.303,1789818090.303,1789818090.310,23.44
2026-09-19 17:11:30.375,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818090.351,1789818090.359,1789818090.364,1789818090.368,1789818090.368,1789818090.375,24.57
2026-09-19 17:11:30.446,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818090.411,1789818090.426,1789818090.430,1789818090.434,1789818090.434,1789818090.446,35.65
2026-09-19 17:11:30.509,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818090.481,1789818090.493,1789818090.496,1789818090.500,1789818090.500,1789818090.510,28.44
2026-09-19 17:11:30.575,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818090.552,1789818090.560,1789818090.564,1789818090.566,1789818090.566,1789818090.576,23.70
2026-09-19 17:11:30.685,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818090.665,1789818090.668,1789818090.671,1789818090.675,1789818090.675,1789818090.685,20.13
2026-09-19 17:11:30.763,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818090.749,1789818090.750,1789818090.754,1789818090.756,1789818090.757,1789818090.763,14.34
2026-09-19 17:11:30.833,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818090.819,1789818090.822,1789818090.826,1789818090.827,1789818090.827,1789818090.833,14.87
2026-09-19 17:11:30.944,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818090.920,1789818090.920,1789818090.924,1789818090.931,1789818090.931,1789818090.945,24.36
2026-09-19 17:11:30.997,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818090.980,1789818090.985,1789818090.988,1789818090.990,1789818090.991,1789818090.997,17.41
2026-09-19 17:11:31.087,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818091.066,1789818091.067,1789818091.071,1789818091.077,1789818091.077,1789818091.087,21.20
2026-09-19 17:11:31.181,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818091.163,1789818091.165,1789818091.169,1789818091.175,1789818091.175,1789818091.181,18.66
2026-09-19 17:11:31.249,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818091.227,1789818091.232,1789818091.236,1789818091.240,1789818091.240,1789818091.249,21.74
2026-09-19 17:11:31.331,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818091.311,1789818091.315,1789818091.318,1789818091.322,1789818091.322,1789818091.332,20.85
2026-09-19 17:11:31.395,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818091.378,1789818091.381,1789818091.386,1789818091.388,1789818091.388,1789818091.396,17.83
2026-09-19 17:11:31.478,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818091.462,1789818091.464,1789818091.467,1789818091.469,1789818091.469,1789818091.479,16.93
2026-09-19 17:11:31.551,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818091.514,1789818091.531,1789818091.534,1789818091.540,1789818091.540,1789818091.552,37.37
2026-09-19 17:11:31.612,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818091.582,1789818091.598,1789818091.601,1789818091.605,1789818091.605,1789818091.613,30.51
2026-09-19 17:11:31.697,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818091.684,1789818091.685,1789818091.689,1789818091.691,1789818091.691,1789818091.698,13.83
2026-09-19 17:11:31.787,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818091.769,1789818091.773,1789818091.776,1789818091.778,1789818091.778,1789818091.787,17.87
2026-09-19 17:11:31.846,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818091.830,1789818091.832,1789818091.835,1789818091.837,1789818091.837,1789818091.846,15.90
2026-09-19 17:11:31.921,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818091.888,1789818091.899,1789818091.903,1789818091.908,1789818091.909,1789818091.921,33.01
2026-09-19 17:11:31.980,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818091.952,1789818091.966,1789818091.970,1789818091.973,1789818091.973,1789818091.980,28.25
2026-09-19 17:11:32.046,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818092.029,1789818092.033,1789818092.037,1789818092.039,1789818092.039,1789818092.047,17.58
2026-09-19 17:11:32.103,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818092.092,1789818092.092,1789818092.096,1789818092.097,1789818092.098,1789818092.103,11.58
2026-09-19 17:11:32.174,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818092.153,1789818092.159,1789818092.164,1789818092.168,1789818092.168,1789818092.175,22.06
2026-09-19 17:11:32.251,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818092.229,1789818092.231,1789818092.234,1789818092.239,1789818092.239,1789818092.251,21.67
2026-09-19 17:11:32.313,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818092.282,1789818092.298,1789818092.301,1789818092.304,1789818092.304,1789818092.314,31.82
2026-09-19 17:11:32.381,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818092.349,1789818092.365,1789818092.369,1789818092.374,1789818092.374,1789818092.381,31.62
2026-09-19 17:11:32.452,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818092.415,1789818092.432,1789818092.436,1789818092.440,1789818092.440,1789818092.452,37.05
2026-09-19 17:11:32.514,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818092.486,1789818092.499,1789818092.503,1789818092.505,1789818092.505,1789818092.514,28.91
2026-09-19 17:11:32.583,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818092.548,1789818092.566,1789818092.571,1789818092.576,1789818092.576,1789818092.584,35.64
2026-09-19 17:11:32.684,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818092.662,1789818092.664,1789818092.667,1789818092.672,1789818092.673,1789818092.685,22.67
2026-09-19 17:11:32.749,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818092.717,1789818092.736,1789818092.740,1789818092.743,1789818092.743,1789818092.750,32.83
2026-09-19 17:11:32.821,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818092.790,1789818092.803,1789818092.807,1789818092.814,1789818092.814,1789818092.821,31.34
2026-09-19 17:11:32.892,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818092.855,1789818092.870,1789818092.874,1789818092.880,1789818092.880,1789818092.892,37.26
2026-09-19 17:11:32.952,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818092.915,1789818092.937,1789818092.940,1789818092.945,1789818092.945,1789818092.953,37.96
2026-09-19 17:11:33.021,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818092.986,1789818093.004,1789818093.010,1789818093.015,1789818093.015,1789818093.022,35.25
2026-09-19 17:11:33.092,onvif-e9b03eab-61a3-46bd-9f42-888fd59ddbc4,1789818093.051,1789818093.071,1789818093.075,1789818093.081,1789818093.081,1789818093.092,41.50
